model,file,intensity,accuracy,precision,recall
models/model_1/weights_model_1.hdf5,patch_141_7_by_15_LC08_L1TP_032029_20160420_20170223_01_T1,0.1,0.88037109375,0.9196661114692688,0.9164765477180481
models/model_1/weights_model_1.hdf5,patch_155_9_by_3_LC08_L1TP_018247_20160520_20170223_01_T1,0.1,0.00665283203125,0.9655172228813171,0.0005731597193516791
models/model_1/weights_model_1.hdf5,patch_159_8_by_12_LC08_L1TP_045020_20160720_20170221_01_T1,0.1,0.9427219033241272,0.9512730240821838,0.9347610473632812
models/model_1/weights_model_1.hdf5,patch_169_8_by_15_LC08_L1TP_054019_20160820_20170221_01_T1,0.1,0.8722737431526184,0.9993541240692139,0.8669735789299011
models/model_1/weights_model_1.hdf5,patch_174_9_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,0.1,0.8331230878829956,0.7361178994178772,0.9520382285118103
models/model_1/weights_model_1.hdf5,patch_179_9_by_11_LC08_L1TP_021034_20170731_20170811_01_T1,0.1,0.92401123046875,0.2429499477148056,0.775996208190918
models/model_1/weights_model_1.hdf5,patch_183_9_by_15_LC08_L1TP_048027_20160420_20170223_01_T1,0.1,0.9691094160079956,0.9911646246910095,0.9519745111465454
models/model_1/weights_model_1.hdf5,patch_195_10_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,0.1,0.8639594316482544,0.6586410999298096,0.9687607884407043
models/model_1/weights_model_1.hdf5,patch_201_9_by_9_LC08_L1TP_061009_20160720_20170223_01_T1,0.1,0.9973618984222412,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_205_10_by_16_LC08_L1TP_026031_20161222_20170218_01_T1,0.1,0.00038655599928461015,1.0,0.00038655599928461015
models/model_1/weights_model_1.hdf5,patch_209_11_by_9_LC08_L1TP_034047_20160520_20170324_01_T1,0.1,0.6181369423866272,0.9953057765960693,0.1223563551902771
models/model_1/weights_model_1.hdf5,patch_216_11_by_6_LC08_L1TP_045019_20160720_20170221_01_T1,0.1,0.9026963710784912,0.9080185890197754,0.9541553854942322
models/model_1/weights_model_1.hdf5,patch_222_11_by_12_LC08_L1TP_029040_20160720_20170222_01_T1,0.1,0.9000515341758728,0.7867860794067383,0.9644418358802795
models/model_1/weights_model_1.hdf5,patch_226_11_by_16_LC08_L1TP_033026_20161020_20170219_01_T1,0.1,0.94189453125,0.9892473220825195,0.09706689417362213
models/model_1/weights_model_1.hdf5,patch_237_12_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,0.1,0.90032958984375,0.7443954348564148,0.9484909176826477
models/model_1/weights_model_1.hdf5,patch_249_13_by_9_LC08_L1TP_002054_20160520_20170324_01_T1,0.1,0.9796006679534912,0.9795781373977661,1.0
models/model_1/weights_model_1.hdf5,patch_260_13_by_8_LC08_L1TP_032029_20160420_20170223_01_T1,0.1,0.9915907382965088,0.19388419389724731,0.9966555237770081
models/model_1/weights_model_1.hdf5,patch_260_13_by_8_LC08_L1TP_045019_20160720_20170221_01_T1,0.1,0.93310546875,0.8435279130935669,0.960084855556488
models/model_1/weights_model_1.hdf5,patch_266_13_by_14_LC08_L1TP_033036_20170804_20170812_01_T1,0.1,0.9121364951133728,0.7327212691307068,0.8258540630340576
models/model_1/weights_model_1.hdf5,patch_277_14_by_4_LC08_L1TP_019033_20161221_20170218_01_T1,0.1,0.0244615338742733,1.0,0.00822520349174738
models/model_1/weights_model_1.hdf5,patch_295_15_by_15_LC08_L1TP_032031_20160420_20170223_01_T1,0.1,0.9631754755973816,0.9980010986328125,0.964979350566864
models/model_1/weights_model_1.hdf5,patch_302_16_by_2_LC08_L1TP_002054_20160520_20170324_01_T1,0.1,0.8395317792892456,0.7893333435058594,0.996882975101471
models/model_1/weights_model_1.hdf5,patch_310_15_by_16_LC08_L1TP_045026_20160720_20170221_01_T1,0.1,0.9465739130973816,0.9216593503952026,0.9167570471763611
models/model_1/weights_model_1.hdf5,patch_313_16_by_13_LC08_L1TP_032031_20160420_20170223_01_T1,0.1,0.8493449091911316,0.8871058225631714,0.8329728245735168
models/model_1/weights_model_1.hdf5,patch_318_16_by_3_LC08_L1TP_045026_20160720_20170221_01_T1,0.1,0.9305759072303772,0.8610649704933167,0.8522100448608398
models/model_1/weights_model_1.hdf5,patch_324_16_by_9_LC08_L1TP_029040_20160720_20170222_01_T1,0.1,0.843994140625,0.6839491724967957,0.9850813150405884
models/model_1/weights_model_1.hdf5,patch_328_16_by_13_LC08_L1TP_045019_20160720_20170221_01_T1,0.1,0.9233195185661316,0.9337212443351746,0.9760886430740356
models/model_1/weights_model_1.hdf5,patch_335_17_by_15_LC08_L1TP_002053_20160520_20170324_01_T1,0.1,0.8216484785079956,0.7292034029960632,0.9881454706192017
models/model_1/weights_model_1.hdf5,patch_346_17_by_10_LC08_L1TP_029040_20160720_20170222_01_T1,0.1,0.8245578408241272,0.6962029933929443,0.990662157535553
models/model_1/weights_model_1.hdf5,patch_346_17_by_10_LC08_L1TP_034034_20160520_20170223_01_T1,0.1,0.9621310830116272,0.9716421365737915,0.9353585243225098
models/model_1/weights_model_1.hdf5,patch_356_18_by_16_LC08_L1TP_034047_20160520_20170324_01_T1,0.1,0.3756578266620636,0.9994155168533325,0.27090612053871155
models/model_1/weights_model_1.hdf5,patch_434_20_by_16_LC08_L1TP_066017_20160520_20170223_01_T1,0.1,0.6591050624847412,1.0,0.6590195298194885
models/model_1/weights_model_1.hdf5,patch_75_4_by_12_LC08_L1TP_048027_20160420_20170223_01_T1,0.1,0.1022677943110466,0.9996074438095093,0.07144510746002197
models/model_1/weights_model_1.hdf5,patch_76_4_by_13_LC08_L1TP_032029_20160420_20170223_01_T1,0.1,0.9712456464767456,0.9853250980377197,0.9848961234092712
models/model_1/weights_model_1.hdf5,patch_77_4_by_14_LC08_L1TP_033022_20161020_20170219_01_T1,0.1,0.0024278429336845875,1.0,0.00238724984228611
models/model_1/weights_model_1.hdf5,patch_78_4_by_12_LC08_L1TP_064018_20160420_20170223_01_T1,0.1,0.9999660849571228,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_91_5_by_11_LC08_L1TP_002053_20160520_20170324_01_T1,0.1,0.9988742470741272,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_94_5_by_10_LC08_L1TP_021034_20170731_20170811_01_T1,0.1,0.8486735224723816,0.29139626026153564,0.9723413586616516
models/model_1/weights_model_1.hdf5,patch_99_5_by_15_LC08_L1TP_021034_20170731_20170811_01_T1,0.1,0.9159613847732544,0.41833823919296265,0.9826931953430176
models/model_1/weights_model_1.hdf5,patch_105_6_by_5_LC08_L1TP_034047_20160520_20170324_01_T1,0.11,0.7152913212776184,0.9738562107086182,0.007049583829939365
models/model_1/weights_model_1.hdf5,patch_111_6_by_11_LC08_L1TP_002054_20160520_20170324_01_T1,0.11,0.7763535976409912,0.46260350942611694,0.9950014352798462
models/model_1/weights_model_1.hdf5,patch_111_6_by_6_LC08_L1TP_047023_20160920_20170221_01_T1,0.11,0.8381144404411316,0.9917218685150146,0.3770556151866913
models/model_1/weights_model_1.hdf5,patch_117_6_by_12_LC08_L1TP_026031_20161222_20170218_01_T1,0.11,0.00018988715601153672,1.0,0.00018988715601153672
models/model_1/weights_model_1.hdf5,patch_117_6_by_12_LC08_L1TP_030033_20170815_20170825_01_T1,0.11,0.9813639521598816,0.1035609245300293,0.9875389337539673
models/model_1/weights_model_1.hdf5,patch_119_6_by_9_LC08_L1TP_061017_20160720_20170223_01_T1,0.11,0.9115464687347412,0.9930931925773621,0.9144937992095947
models/model_1/weights_model_1.hdf5,patch_125_6_by_20_LC08_L1TP_044027_20160220_20170224_01_T1,0.11,0.5572713017463684,0.9981513619422913,0.12961432337760925
models/model_1/weights_model_1.hdf5,patch_126_7_by_6_LC08_L1TP_034047_20160520_20170324_01_T1,0.11,0.2324015349149704,0.9987355470657349,0.08901160210371017
models/model_1/weights_model_1.hdf5,patch_129_7_by_9_LC08_L1TP_002053_20160520_20170324_01_T1,0.11,0.9769829511642456,0.9852125644683838,0.2398739904165268
models/model_1/weights_model_1.hdf5,patch_132_7_by_12_LC08_L1TP_028036_20161220_20170218_01_T1,0.11,0.9999186396598816,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_134_7_by_8_LC08_L1TP_029040_20160720_20170222_01_T1,0.11,0.9310031533241272,0.4449986219406128,0.7481947541236877
models/model_1/weights_model_1.hdf5,patch_141_7_by_15_LC08_L1TP_032029_20160420_20170223_01_T1,0.11,0.8730061650276184,0.9271416664123535,0.8968267440795898
models/model_1/weights_model_1.hdf5,patch_155_9_by_3_LC08_L1TP_018247_20160520_20170223_01_T1,0.11,0.00653076171875,0.9846153855323792,0.00043669313890859485
models/model_1/weights_model_1.hdf5,patch_159_8_by_12_LC08_L1TP_045020_20160720_20170221_01_T1,0.11,0.9381577968597412,0.9488461017608643,0.9278903007507324
models/model_1/weights_model_1.hdf5,patch_169_8_by_15_LC08_L1TP_054019_20160820_20170221_01_T1,0.11,0.8327704668045044,0.9994504451751709,0.8255512714385986
models/model_1/weights_model_1.hdf5,patch_174_9_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,0.11,0.8388671875,0.7514370083808899,0.9326605200767517
models/model_1/weights_model_1.hdf5,patch_179_9_by_11_LC08_L1TP_021034_20170731_20170811_01_T1,0.11,0.9057278037071228,0.20236627757549286,0.7743456959724426
models/model_1/weights_model_1.hdf5,patch_183_9_by_15_LC08_L1TP_048027_20160420_20170223_01_T1,0.11,0.9541015625,0.9881653189659119,0.9271367192268372
models/model_1/weights_model_1.hdf5,patch_195_10_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,0.11,0.8714125156402588,0.6754920482635498,0.9543774724006653
models/model_1/weights_model_1.hdf5,patch_201_9_by_9_LC08_L1TP_061009_20160720_20170223_01_T1,0.11,0.9973483681678772,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_205_10_by_16_LC08_L1TP_026031_20161222_20170218_01_T1,0.11,0.00038655599928461015,1.0,0.00038655599928461015
models/model_1/weights_model_1.hdf5,patch_209_11_by_9_LC08_L1TP_034047_20160520_20170324_01_T1,0.11,0.6069471836090088,0.9958131909370422,0.09645018726587296
models/model_1/weights_model_1.hdf5,patch_216_11_by_6_LC08_L1TP_045019_20160720_20170221_01_T1,0.11,0.89556884765625,0.9054623246192932,0.9458128213882446
models/model_1/weights_model_1.hdf5,patch_222_11_by_12_LC08_L1TP_029040_20160720_20170222_01_T1,0.11,0.9008110761642456,0.7916659712791443,0.957249641418457
models/model_1/weights_model_1.hdf5,patch_226_11_by_16_LC08_L1TP_033026_20161020_20170219_01_T1,0.11,0.9398329257965088,0.9840255379676819,0.06499261409044266
models/model_1/weights_model_1.hdf5,patch_237_12_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,0.11,0.9017673134803772,0.7511336207389832,0.9395339488983154
models/model_1/weights_model_1.hdf5,patch_249_13_by_9_LC08_L1TP_002054_20160520_20170324_01_T1,0.11,0.9796142578125,0.979591429233551,1.0
models/model_1/weights_model_1.hdf5,patch_260_13_by_8_LC08_L1TP_032029_20160420_20170223_01_T1,0.11,0.9931708574295044,0.22558139264583588,0.9732441306114197
models/model_1/weights_model_1.hdf5,patch_260_13_by_8_LC08_L1TP_045019_20160720_20170221_01_T1,0.11,0.9310641884803772,0.8358254432678223,0.9648587703704834
models/model_1/weights_model_1.hdf5,patch_266_13_by_14_LC08_L1TP_033036_20170804_20170812_01_T1,0.11,0.9126044511795044,0.7368125915527344,0.8200564980506897
models/model_1/weights_model_1.hdf5,patch_277_14_by_4_LC08_L1TP_019033_20161221_20170218_01_T1,0.11,0.0211317278444767,1.0,0.004839977249503136
models/model_1/weights_model_1.hdf5,patch_295_15_by_15_LC08_L1TP_032031_20160420_20170223_01_T1,0.11,0.9486016035079956,0.9988331198692322,0.949531078338623
models/model_1/weights_model_1.hdf5,patch_302_16_by_2_LC08_L1TP_002054_20160520_20170324_01_T1,0.11,0.8351372480392456,0.7847936749458313,0.9967920184135437
models/model_1/weights_model_1.hdf5,patch_310_15_by_16_LC08_L1TP_045026_20160720_20170221_01_T1,0.11,0.9441257119178772,0.9225969910621643,0.9075918793678284
models/model_1/weights_model_1.hdf5,patch_313_16_by_13_LC08_L1TP_032031_20160420_20170223_01_T1,0.11,0.8463813066482544,0.8890582323074341,0.8244801163673401
models/model_1/weights_model_1.hdf5,patch_318_16_by_3_LC08_L1TP_045026_20160720_20170221_01_T1,0.11,0.9257270097732544,0.8479899764060974,0.846524715423584
models/model_1/weights_model_1.hdf5,patch_324_16_by_9_LC08_L1TP_029040_20160720_20170222_01_T1,0.11,0.8383721113204956,0.676870584487915,0.9814845323562622
models/model_1/weights_model_1.hdf5,patch_328_16_by_13_LC08_L1TP_045019_20160720_20170221_01_T1,0.11,0.9195759892463684,0.9344499111175537,0.9703189134597778
models/model_1/weights_model_1.hdf5,patch_335_17_by_15_LC08_L1TP_002053_20160520_20170324_01_T1,0.11,0.8252427577972412,0.7345482707023621,0.984659731388092
models/model_1/weights_model_1.hdf5,patch_346_17_by_10_LC08_L1TP_029040_20160720_20170222_01_T1,0.11,0.8110893964767456,0.6803818941116333,0.9891257882118225
models/model_1/weights_model_1.hdf5,patch_346_17_by_10_LC08_L1TP_034034_20160520_20170223_01_T1,0.11,0.9583536982536316,0.9746643900871277,0.922878086566925
models/model_1/weights_model_1.hdf5,patch_356_18_by_16_LC08_L1TP_034047_20160520_20170324_01_T1,0.11,0.3484090268611908,0.9995362758636475,0.23903107643127441
models/model_1/weights_model_1.hdf5,patch_434_20_by_16_LC08_L1TP_066017_20160520_20170223_01_T1,0.11,0.6274278163909912,1.0,0.6273343563079834
models/model_1/weights_model_1.hdf5,patch_75_4_by_12_LC08_L1TP_048027_20160420_20170223_01_T1,0.11,0.083984375,1.0,0.052505314350128174
models/model_1/weights_model_1.hdf5,patch_76_4_by_13_LC08_L1TP_032029_20160420_20170223_01_T1,0.11,0.9683498740196228,0.9881425499916077,0.9789767861366272
models/model_1/weights_model_1.hdf5,patch_77_4_by_14_LC08_L1TP_033022_20161020_20170219_01_T1,0.11,0.0012410482158884406,1.0,0.0012004069285467267
models/model_1/weights_model_1.hdf5,patch_78_4_by_12_LC08_L1TP_064018_20160420_20170223_01_T1,0.11,0.9999932050704956,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_91_5_by_11_LC08_L1TP_002053_20160520_20170324_01_T1,0.11,0.9994167685508728,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_94_5_by_10_LC08_L1TP_021034_20170731_20170811_01_T1,0.11,0.8236219882965088,0.260784775018692,0.974699854850769
models/model_1/weights_model_1.hdf5,patch_99_5_by_15_LC08_L1TP_021034_20170731_20170811_01_T1,0.11,0.8913099765777588,0.3565894663333893,0.9815766215324402
models/model_1/weights_model_1.hdf5,patch_105_6_by_5_LC08_L1TP_034047_20160520_20170324_01_T1,0.12,0.7159355878829956,0.9365079402923584,0.009770060889422894
models/model_1/weights_model_1.hdf5,patch_111_6_by_11_LC08_L1TP_002054_20160520_20170324_01_T1,0.12,0.7606133222579956,0.4456811249256134,0.9951422214508057
models/model_1/weights_model_1.hdf5,patch_111_6_by_6_LC08_L1TP_047023_20160920_20170221_01_T1,0.12,0.8334418535232544,0.9923785924911499,0.3585910201072693
models/model_1/weights_model_1.hdf5,patch_117_6_by_12_LC08_L1TP_026031_20161222_20170218_01_T1,0.12,0.00021701389050576836,1.0,0.00021701389050576836
models/model_1/weights_model_1.hdf5,patch_117_6_by_12_LC08_L1TP_030033_20170815_20170825_01_T1,0.12,0.9768608808517456,0.08532331883907318,0.9906542301177979
models/model_1/weights_model_1.hdf5,patch_119_6_by_9_LC08_L1TP_061017_20160720_20170223_01_T1,0.12,0.8923000693321228,0.9918248057365417,0.8955260515213013
models/model_1/weights_model_1.hdf5,patch_125_6_by_20_LC08_L1TP_044027_20160220_20170224_01_T1,0.12,0.54791259765625,0.9983231425285339,0.11115704476833344
models/model_1/weights_model_1.hdf5,patch_126_7_by_6_LC08_L1TP_034047_20160520_20170324_01_T1,0.12,0.2200452983379364,0.9983787536621094,0.0743534192442894
models/model_1/weights_model_1.hdf5,patch_129_7_by_9_LC08_L1TP_002053_20160520_20170324_01_T1,0.12,0.9774916172027588,0.9746835231781006,0.2599009871482849
models/model_1/weights_model_1.hdf5,patch_132_7_by_12_LC08_L1TP_028036_20161220_20170218_01_T1,0.12,0.9998982548713684,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_134_7_by_8_LC08_L1TP_029040_20160720_20170222_01_T1,0.12,0.9193183183670044,0.40298858284950256,0.800955057144165
models/model_1/weights_model_1.hdf5,patch_141_7_by_15_LC08_L1TP_032029_20160420_20170223_01_T1,0.12,0.8602973222732544,0.930328905582428,0.8744598627090454
models/model_1/weights_model_1.hdf5,patch_155_9_by_3_LC08_L1TP_018247_20160520_20170223_01_T1,0.12,0.006442599929869175,0.9032257795333862,0.0003821064892690629
models/model_1/weights_model_1.hdf5,patch_159_8_by_12_LC08_L1TP_045020_20160720_20170221_01_T1,0.12,0.9269545078277588,0.9492610096931458,0.9040635228157043
models/model_1/weights_model_1.hdf5,patch_169_8_by_15_LC08_L1TP_054019_20160820_20170221_01_T1,0.12,0.7957085371017456,0.9995133876800537,0.78671795129776
models/model_1/weights_model_1.hdf5,patch_174_9_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,0.12,0.8361274003982544,0.757439136505127,0.9087903499603271
models/model_1/weights_model_1.hdf5,patch_179_9_by_11_LC08_L1TP_021034_20170731_20170811_01_T1,0.12,0.8832736611366272,0.17856965959072113,0.8495637774467468
models/model_1/weights_model_1.hdf5,patch_183_9_by_15_LC08_L1TP_048027_20160420_20170223_01_T1,0.12,0.9515923261642456,0.989825427532196,0.9209086298942566
models/model_1/weights_model_1.hdf5,patch_195_10_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,0.12,0.87078857421875,0.6761847138404846,0.9469066262245178
models/model_1/weights_model_1.hdf5,patch_201_9_by_9_LC08_L1TP_061009_20160720_20170223_01_T1,0.12,0.9973212480545044,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_205_10_by_16_LC08_L1TP_026031_20161222_20170218_01_T1,0.12,0.00033230253029614687,1.0,0.00033230253029614687
models/model_1/weights_model_1.hdf5,patch_209_11_by_9_LC08_L1TP_034047_20160520_20170324_01_T1,0.12,0.6012302041053772,0.9990610480308533,0.08297460526227951
models/model_1/weights_model_1.hdf5,patch_216_11_by_6_LC08_L1TP_045019_20160720_20170221_01_T1,0.12,0.8939412236213684,0.9056249260902405,0.9429425597190857
models/model_1/weights_model_1.hdf5,patch_222_11_by_12_LC08_L1TP_029040_20160720_20170222_01_T1,0.12,0.8956095576286316,0.7853381037712097,0.9493926167488098
models/model_1/weights_model_1.hdf5,patch_226_11_by_16_LC08_L1TP_033026_20161020_20170219_01_T1,0.12,0.9405449628829956,0.9797570705413818,0.07659843564033508
models/model_1/weights_model_1.hdf5,patch_237_12_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,0.12,0.9016384482383728,0.7553662657737732,0.9284467697143555
models/model_1/weights_model_1.hdf5,patch_249_13_by_9_LC08_L1TP_002054_20160520_20170324_01_T1,0.12,0.9791056513786316,0.9790928959846497,1.0
models/model_1/weights_model_1.hdf5,patch_260_13_by_8_LC08_L1TP_032029_20160420_20170223_01_T1,0.12,0.9921332597732544,0.20166319608688354,0.9732441306114197
models/model_1/weights_model_1.hdf5,patch_260_13_by_8_LC08_L1TP_045019_20160720_20170221_01_T1,0.12,0.9261881709098816,0.8269582390785217,0.9604163765907288
models/model_1/weights_model_1.hdf5,patch_266_13_by_14_LC08_L1TP_033036_20170804_20170812_01_T1,0.12,0.9062025547027588,0.7212077379226685,0.8028473854064941
models/model_1/weights_model_1.hdf5,patch_277_14_by_4_LC08_L1TP_019033_20161221_20170218_01_T1,0.12,0.0206434465944767,1.0,0.004343569278717041
models/model_1/weights_model_1.hdf5,patch_295_15_by_15_LC08_L1TP_032031_20160420_20170223_01_T1,0.12,0.9379001259803772,0.9974654912948608,0.9400715827941895
models/model_1/weights_model_1.hdf5,patch_302_16_by_2_LC08_L1TP_002054_20160520_20170324_01_T1,0.12,0.8415730595588684,0.7926528453826904,0.9943575263023376
models/model_1/weights_model_1.hdf5,patch_310_15_by_16_LC08_L1TP_045026_20160720_20170221_01_T1,0.12,0.9420437216758728,0.9261850118637085,0.8966264724731445
models/model_1/weights_model_1.hdf5,patch_313_16_by_13_LC08_L1TP_032031_20160420_20170223_01_T1,0.12,0.8351033329963684,0.8813384771347046,0.8102477788925171
models/model_1/weights_model_1.hdf5,patch_318_16_by_3_LC08_L1TP_045026_20160720_20170221_01_T1,0.12,0.9183349609375,0.8356800675392151,0.8270163536071777
models/model_1/weights_model_1.hdf5,patch_324_16_by_9_LC08_L1TP_029040_20160720_20170222_01_T1,0.12,0.8205091953277588,0.653577446937561,0.9769067168235779
models/model_1/weights_model_1.hdf5,patch_328_16_by_13_LC08_L1TP_045019_20160720_20170221_01_T1,0.12,0.9174533486366272,0.9342244267463684,0.9678131937980652
models/model_1/weights_model_1.hdf5,patch_335_17_by_15_LC08_L1TP_002053_20160520_20170324_01_T1,0.12,0.8168402910232544,0.7267391681671143,0.979142963886261
models/model_1/weights_model_1.hdf5,patch_346_17_by_10_LC08_L1TP_029040_20160720_20170222_01_T1,0.12,0.8065863847732544,0.6754327416419983,0.9878113269805908
models/model_1/weights_model_1.hdf5,patch_346_17_by_10_LC08_L1TP_034034_20160520_20170223_01_T1,0.12,0.9553154706954956,0.975248396396637,0.9147279262542725
models/model_1/weights_model_1.hdf5,patch_356_18_by_16_LC08_L1TP_034047_20160520_20170324_01_T1,0.12,0.328857421875,0.9997069239616394,0.21614663302898407
models/model_1/weights_model_1.hdf5,patch_434_20_by_16_LC08_L1TP_066017_20160520_20170223_01_T1,0.12,0.5960896611213684,1.0,0.5959883332252502
models/model_1/weights_model_1.hdf5,patch_75_4_by_12_LC08_L1TP_048027_20160420_20170223_01_T1,0.12,0.0796440988779068,0.9998539686203003,0.04802289605140686
models/model_1/weights_model_1.hdf5,patch_76_4_by_13_LC08_L1TP_032029_20160420_20170223_01_T1,0.12,0.9620632529258728,0.9887126684188843,0.9718145728111267
models/model_1/weights_model_1.hdf5,patch_77_4_by_14_LC08_L1TP_033022_20161020_20170219_01_T1,0.12,0.0009290907182730734,1.0,0.0008884367416612804
models/model_1/weights_model_1.hdf5,patch_78_4_by_12_LC08_L1TP_064018_20160420_20170223_01_T1,0.12,1.0,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_91_5_by_11_LC08_L1TP_002053_20160520_20170324_01_T1,0.12,0.9990980625152588,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_94_5_by_10_LC08_L1TP_021034_20170731_20170811_01_T1,0.12,0.7853800654411316,0.22533166408538818,0.9814537167549133
models/model_1/weights_model_1.hdf5,patch_99_5_by_15_LC08_L1TP_021034_20170731_20170811_01_T1,0.12,0.860107421875,0.2999725937843323,0.9772219657897949
models/model_1/weights_model_1.hdf5,patch_105_6_by_5_LC08_L1TP_034047_20160520_20170324_01_T1,0.13,0.7144368290901184,0.936170220375061,0.004163512494415045
models/model_1/weights_model_1.hdf5,patch_111_6_by_11_LC08_L1TP_002054_20160520_20170324_01_T1,0.13,0.7527329921722412,0.4374077022075653,0.9904956221580505
models/model_1/weights_model_1.hdf5,patch_111_6_by_6_LC08_L1TP_047023_20160920_20170221_01_T1,0.13,0.8227403163909912,0.9924423098564148,0.3168620765209198
models/model_1/weights_model_1.hdf5,patch_117_6_by_12_LC08_L1TP_026031_20161222_20170218_01_T1,0.13,0.00017632378148846328,1.0,0.00017632378148846328
models/model_1/weights_model_1.hdf5,patch_117_6_by_12_LC08_L1TP_030033_20170815_20170825_01_T1,0.13,0.9774305820465088,0.087517149746418,0.9937694668769836
models/model_1/weights_model_1.hdf5,patch_119_6_by_9_LC08_L1TP_061017_20160720_20170223_01_T1,0.13,0.8569200038909912,0.9937827587127686,0.8567594885826111
models/model_1/weights_model_1.hdf5,patch_125_6_by_20_LC08_L1TP_044027_20160220_20170224_01_T1,0.13,0.5308837890625,0.9974315166473389,0.07768324017524719
models/model_1/weights_model_1.hdf5,patch_126_7_by_6_LC08_L1TP_034047_20160520_20170324_01_T1,0.13,0.1970147043466568,0.9986305832862854,0.04696090519428253
models/model_1/weights_model_1.hdf5,patch_129_7_by_9_LC08_L1TP_002053_20160520_20170324_01_T1,0.13,0.9754774570465088,0.9672686457633972,0.19284428656101227
models/model_1/weights_model_1.hdf5,patch_132_7_by_12_LC08_L1TP_028036_20161220_20170218_01_T1,0.13,0.9999186396598816,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_134_7_by_8_LC08_L1TP_029040_20160720_20170222_01_T1,0.13,0.9210747480392456,0.4052291512489319,0.7599580883979797
models/model_1/weights_model_1.hdf5,patch_141_7_by_15_LC08_L1TP_032029_20160420_20170223_01_T1,0.13,0.8517048954963684,0.9367601871490479,0.8549398183822632
models/model_1/weights_model_1.hdf5,patch_155_9_by_3_LC08_L1TP_018247_20160520_20170223_01_T1,0.13,0.00641547329723835,0.942307710647583,0.0003343431744724512
models/model_1/weights_model_1.hdf5,patch_159_8_by_12_LC08_L1TP_045020_20160720_20170221_01_T1,0.13,0.9227023720741272,0.9484279155731201,0.89606773853302
models/model_1/weights_model_1.hdf5,patch_169_8_by_15_LC08_L1TP_054019_20160820_20170221_01_T1,0.13,0.7460666298866272,0.9999130964279175,0.7344790697097778
models/model_1/weights_model_1.hdf5,patch_174_9_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,0.13,0.8475884199142456,0.7898743748664856,0.8780865669250488
models/model_1/weights_model_1.hdf5,patch_179_9_by_11_LC08_L1TP_021034_20170731_20170811_01_T1,0.13,0.8729655146598816,0.15597550570964813,0.7745814919471741
models/model_1/weights_model_1.hdf5,patch_183_9_by_15_LC08_L1TP_048027_20160420_20170223_01_T1,0.13,0.9415757656097412,0.9842329025268555,0.9076585173606873
models/model_1/weights_model_1.hdf5,patch_195_10_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,0.13,0.8785061240196228,0.6969799995422363,0.926514744758606
models/model_1/weights_model_1.hdf5,patch_201_9_by_9_LC08_L1TP_061009_20160720_20170223_01_T1,0.13,0.997314453125,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_205_10_by_16_LC08_L1TP_026031_20161222_20170218_01_T1,0.13,0.00044759115553461015,1.0,0.00044759115553461015
models/model_1/weights_model_1.hdf5,patch_209_11_by_9_LC08_L1TP_034047_20160520_20170324_01_T1,0.13,0.5952826738357544,0.9973106384277344,0.0694054514169693
models/model_1/weights_model_1.hdf5,patch_216_11_by_6_LC08_L1TP_045019_20160720_20170221_01_T1,0.13,0.8867729902267456,0.9090306758880615,0.9269426465034485
models/model_1/weights_model_1.hdf5,patch_222_11_by_12_LC08_L1TP_029040_20160720_20170222_01_T1,0.13,0.8992038369178772,0.7963525056838989,0.9412736296653748
models/model_1/weights_model_1.hdf5,patch_226_11_by_16_LC08_L1TP_033026_20161020_20170219_01_T1,0.13,0.9403618574142456,0.9776536226272583,0.07385524362325668
models/model_1/weights_model_1.hdf5,patch_237_12_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,0.13,0.9036322832107544,0.7646920680999756,0.9176932573318481
models/model_1/weights_model_1.hdf5,patch_249_13_by_9_LC08_L1TP_002054_20160520_20170324_01_T1,0.13,0.9790446162223816,0.9790330529212952,1.0
models/model_1/weights_model_1.hdf5,patch_260_13_by_8_LC08_L1TP_032029_20160420_20170223_01_T1,0.13,0.9915703535079956,0.19390402734279633,1.0
